0.1_normal_before_MSE 0.09635416666666667
0.1_normal_before_RMSE 0.31040967553648624
0.1_normal_MSE 0.14065118518105077
0.1_normal_RMSE 0.37503491194960875
0.1_normal_before_MSE 0.1189236111111111
0.1_normal_before_RMSE 0.344853028275976
0.1_normal_MSE 0.1569732167893973
0.1_normal_RMSE 0.3961984563187965
0.1_normal_before_MSE 0.2074652777777778
0.1_normal_before_RMSE 0.45548356477240515
0.1_normal_MSE 0.15278907746435857
0.1_normal_RMSE 0.390882434325666
0.1_normal_before_MSE 0.10243055555555555
0.1_normal_before_RMSE 0.32004773949452536
0.1_normal_MSE 0.14656209938723014
0.1_normal_RMSE 0.3828342975586568
0.1_normal_before_MSE 0.11458333333333333
0.1_normal_before_RMSE 0.338501600193165
0.1_normal_MSE 0.14861738207892594
0.1_normal_RMSE 0.38550925031563893
0.1_normal_before_MSE 0.09635416666666667
0.1_normal_before_RMSE 0.31040967553648624
0.1_normal_MSE 0.15361266691004433
0.1_normal_RMSE 0.3919345186508128
0.1_normal_before_MSE 0.1189236111111111
0.1_normal_before_RMSE 0.344853028275976
0.1_normal_MSE 0.12909547755301704
0.1_normal_RMSE 0.3592985910813136
0.1_normal_before_MSE 0.12760416666666666
0.1_normal_before_RMSE 0.3572172541558801
0.1_normal_MSE 0.13776075927867346
0.1_normal_RMSE 0.3711613655523342
0.1_normal_before_MSE 0.171875
0.1_normal_before_RMSE 0.414578098794425
0.1_normal_MSE 0.13093288916087406
0.1_normal_RMSE 0.36184649944537817
0.1_normal_before_MSE 0.11805555555555555
0.1_normal_before_RMSE 0.3435921354681384
0.1_normal_MSE 0.1497657574581286
0.1_normal_RMSE 0.3869958106467415
0.1_normal_before_MSE 0.11371527777777778
0.1_normal_before_RMSE 0.33721695950497177
0.1_normal_MSE 0.14294870623834266
0.1_normal_RMSE 0.3780855805744814
0.1_normal_before_MSE 0.10243055555555555
0.1_normal_before_RMSE 0.32004773949452536
0.1_normal_MSE 0.15745905088332077
0.1_normal_RMSE 0.3968111022682213
0.1_normal_before_MSE 0.1875
0.1_normal_before_RMSE 0.4330127018922193
0.1_normal_MSE 0.13754511576273196
0.1_normal_RMSE 0.3708707534475211
0.1_normal_before_MSE 0.2109375
0.1_normal_before_RMSE 0.4592793267718459
0.1_normal_MSE 0.12623923906140044
0.1_normal_RMSE 0.35530161702615487
0.1_normal_before_MSE 0.1501736111111111
0.1_normal_before_RMSE 0.387522400786214
0.1_normal_MSE 0.14758796859639228
0.1_normal_RMSE 0.3841717956805162
0.1_normal_before_MSE 0.08680555555555555
0.1_normal_before_RMSE 0.2946278254943948
0.1_normal_MSE 0.13840998853868605
0.1_normal_RMSE 0.3720349291917172
0.1_normal_before_MSE 0.09809027777777778
0.1_normal_before_RMSE 0.3131936745494356
0.1_normal_MSE 0.1393192041873527
0.1_normal_RMSE 0.3732548783168851
0.1_normal_before_MSE 0.20052083333333334
0.1_normal_before_RMSE 0.4477955262542641
0.1_normal_MSE 0.15565715701624405
0.1_normal_RMSE 0.39453410120830373
0.1_normal_before_MSE 0.19791666666666666
0.1_normal_before_RMSE 0.44487826050130463
0.1_normal_MSE 0.12548463896120074
0.1_normal_RMSE 0.35423811054317794
0.1_normal_before_MSE 0.11371527777777778
0.1_normal_before_RMSE 0.33721695950497177
0.1_normal_MSE 0.13071277709220697
0.1_normal_RMSE 0.36154222034529654
0.2_normal_before_MSE 0.12730577256944445
0.2_normal_before_RMSE 0.3567993449677906
0.2_normal_MSE 0.13708679103176466
0.2_normal_RMSE 0.3702523342691639
0.2_normal_before_MSE 0.1045193142361111
0.2_normal_before_RMSE 0.32329446985080196
0.2_normal_MSE 0.13352564188378524
0.2_normal_RMSE 0.36541160611533025
0.2_normal_before_MSE 0.1213531494140625
0.2_normal_before_RMSE 0.3483577893690085
0.2_normal_MSE 0.1305793693504993
0.2_normal_RMSE 0.3613576750956029
0.2_normal_before_MSE 0.142578125
0.2_normal_before_RMSE 0.3775951866748304
0.2_normal_MSE 0.1479618028449033
0.2_normal_RMSE 0.38465803364144535
0.2_normal_before_MSE 0.11134223090277778
0.2_normal_before_RMSE 0.33367983292787984
0.2_normal_MSE 0.13844473503653448
0.2_normal_RMSE 0.3720816241586441
0.2_normal_before_MSE 0.09375
0.2_normal_before_RMSE 0.30618621784789724
0.2_normal_MSE 0.14171653901741885
0.2_normal_RMSE 0.3764525720690707
0.2_normal_before_MSE 0.11234374999999999
0.2_normal_before_RMSE 0.33517719194479806
0.2_normal_MSE 0.1423942418444452
0.2_normal_RMSE 0.3773516156642836
0.2_normal_before_MSE 0.11739637602183524
0.2_normal_before_RMSE 0.3426315455731349
0.2_normal_MSE 0.15333960479375167
0.2_normal_RMSE 0.391586011999601
0.2_normal_before_MSE 0.12945556640625
0.2_normal_before_RMSE 0.35979934186467044
0.2_normal_MSE 0.12207276419761426
0.2_normal_RMSE 0.34938913005074196
0.2_normal_before_MSE 0.14398468640385842
0.2_normal_before_RMSE 0.37945314124916457
0.2_normal_MSE 0.12516872251355032
0.2_normal_RMSE 0.35379191979686353
0.2_normal_before_MSE 0.10141601562500001
0.2_normal_before_RMSE 0.3184588130747837
0.2_normal_MSE 0.15350085513974826
0.2_normal_RMSE 0.39179185180366916
0.2_normal_before_MSE 0.224609375
0.2_normal_before_RMSE 0.4739297152532219
