"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.variable_name","Answer.Desirable","Answer.clarityreason","Answer.desirabilityreason","Answer.feasibilereason","Answer.feasible","Answer.overall","Answer.viability","Approve","Reject"
"306W7JMRYYAW24MOQ8M7QT7RC6P8BQ","3NN44GVSBHALYSD581P8LC82KIEFGM","Rating ideas based on some criteria","In this survey we present a few ideas from a given challenge. We ask you to give a rating to each idea based on some criteria. Our goal is to devise a technique to semi-automatically rate a large set of design ideas.","survey, rating","$1.00","Wed Nov 04 03:04:58 PST 2020","1","BatchId:4240248;OriginalHitTemplateId:928390912;","3600","259200","Wed Nov 11 03:04:58 PST 2020","","","3R08VXYT7D7MDDDA1XVZORK41DXW7S","A299J4PKHAEU9H","Submitted","Wed Nov 04 04:42:17 PST 2020","Wed Nov 04 04:43:46 PST 2020","Sat Nov 07 04:43:46 PST 2020","","","","89","100% (4/4)","100% (2/2)","100% (2/2)","<h4>Tell us about your work experience:</h4><p>The CEO of TruSense is anentrepreneur that has formed over 20 different companies that served a wide-range purposes and business needs.</p><h4>What skills- input- or guidance from the OpenIDEO community would be most helpful in building out or refining your idea?</h4><p>Guidance on what additional capabilities are needed to assist those suffering from dementia. How can we make TruSense the go-to solution for those with dementia.</p><h4>What early- lightweight experiment might you try out in your own community to find out if the idea will meet your expectations?</h4><p>Ten months ago we started working with just a few seniors where we had direct access that provided us with first hand observations of their life patterns to be certain the system output matched the real world patterns and accurately identified any anomalies that related to potential safety and wellness issues.More recently we extended to a small group of seniors including a program with an independent living facility that provided additional confirmation of the accuracy of TruSense.</p><h4>Who is your idea designed for and how does it better support family caregivers as they care for a loved one with dementia?</h4><p>TruSense is ideal for caregivers that cannot be with their loved ones every moment as well as older adults that- despite onset of dementia- lead an active lifestyle- and desire the peace of mind that help is a voice command away. It is a true 24/7 experience that is focused on seniors and their needs. Its ability to access help and communicate activity to others- combined with its sleek- discreet design and long battery life- means there is one less thing to worry about.</p><h4>How long has your idea existed?</h4><p>4 months - 1 year</p><h4>This idea emerged from</h4><p>A group brainstorm</p>","4","This idea was focused on seniors and their needs","This is very light weight experiment","The system output was matched with world output","4","4","3"
"30Z7M1Q8UYWRJUHWKUMBVINLUO48AV","3NN44GVSBHALYSD581P8LC82KIEFGM","Rating ideas based on some criteria","In this survey we present a few ideas from a given challenge. We ask you to give a rating to each idea based on some criteria. Our goal is to devise a technique to semi-automatically rate a large set of design ideas.","survey, rating","$1.00","Wed Nov 04 03:04:57 PST 2020","1","BatchId:4240248;OriginalHitTemplateId:928390912;","3600","259200","Wed Nov 11 03:04:57 PST 2020","","","3YHH42UU5CRSK81RCK3O01T1VSQL0R","A29VL3MZE7YPBZ","Submitted","Wed Nov 04 05:07:27 PST 2020","Wed Nov 04 05:23:53 PST 2020","Sat Nov 07 05:23:53 PST 2020","","","","986","100% (17/17)","100% (17/17)","0% (0/0)","<h4>What skills- input- or guidance from the OpenIDEO community would be most helpful in building out or refining your idea?</h4><p>The guidance of developing proper projects with the right feedback will improve the effect of our idea. Also- the possibility of making this idea known worldwide will be helpful.</p><h4>What early- lightweight experiment might you try out in your own community to find out if the idea will meet your expectations?</h4><p>The booklet and the toy will be tested in numerous exams in different institutions- that would give us the necessary information to improve the project and receive appropriate feedback from the caregivers and the patients.</p><h4>Who is your idea designed for and how does it better support family caregivers as they care for a loved one with dementia?</h4><p>We created this idea with a main purpose- to generate strong bonds and relieve between caregivers and people with dementia in situations that involve stress and pain- like the ones produced in psychotic attacks.The booklet and the toy will be a tool to reduce the stress and overcome the attacks- serving as an instruction book for the caregiver and a relieve to the person suffering the attack.</p><h4>How long has your idea existed?</h4><p>0-3 months</p><h4>This idea emerged from</h4><p>A group brainstorm A student collaboration</p>","5","It doesn't seem too complicated and it has a great use.","People with dementia don't have many products to help them cope, this is a great idea!","If the product has been tested to work, it would be revolutionary for people.","5","5","5"
"31GECDVA9JY3SEM51281VZP8SAO66H","3NN44GVSBHALYSD581P8LC82KIEFGM","Rating ideas based on some criteria","In this survey we present a few ideas from a given challenge. We ask you to give a rating to each idea based on some criteria. Our goal is to devise a technique to semi-automatically rate a large set of design ideas.","survey, rating","$1.00","Wed Nov 04 03:04:56 PST 2020","1","BatchId:4240248;OriginalHitTemplateId:928390912;","3600","259200","Wed Nov 11 03:04:56 PST 2020","","","3IO1LGZLKA9SJC3NKKA14XHMOVU688","A29VL3MZE7YPBZ","Submitted","Wed Nov 04 06:32:39 PST 2020","Wed Nov 04 07:16:33 PST 2020","Sat Nov 07 07:16:33 PST 2020","","","","2634","100% (17/17)","100% (17/17)","0% (0/0)","<h4>Tell us about your work experience:</h4><p>The EmPowerYu team members have all been caregivers for their parents- have prior startup experience- and design for data security.Laura has worked in healthcare- Rich has won awards for human-centered user interface design- and Jeff ‘s expertise is signal analytics and safety-sensitive design.</p><h4>What skills- input- or guidance from the OpenIDEO community would be most helpful in building out or refining your idea?</h4><p>We can hypothesize many possible advantages to specific data collection- as given above. However- collaboration with the OpenIDEO community to brainstorm ideas for what data could help caregivers- refine the ideas- then prioritize the ideas with real caregivers- would be terrific.We want to work with caregivers to validate the usefulness of these ideas- and connect an alert with next steps like a televideo conference with a behavioral expert- music therapy- or talk with an avatar.</p><h4>What early- lightweight experiment might you try out in your own community to find out if the idea will meet your expectations?</h4><p>We have systems in homes already.One test home is a full time caregiver of his aunt with advanced dementia.He likes to see what is happening at night when he is asleep- so that he can interpret his aunt’s daytime activities with the information about whether she slept well the night before.He also wants to use EmPowerYu’s front door sensor as an alarm so that if she leaves the house at night we can call his cell phone and wake him up to go get her. We will experiment with this soon.</p><h4>Who is your idea designed for and how does it better support family caregivers as they care for a loved one with dementia?</h4><p>EmPowerYu is a Care Management tool ideal for optimizing care delivery to persons who cannot accurately report what is happening at home from day to day. EmPowerYu reassures caregivers when home patterns are normal- alerts them to problems- and measures the effect of treatments better than surveys- phone calls- or occasional visits. Knowing what is happening in the home- and having a system that will call out for help- reduces the stress and worry of a working or long-distance caregiver.</p><h4>How long has your idea existed?</h4><p>Over 1 year</p><h4>This idea emerged from</h4><p>An Individual</p>","5","I could see people needing to use this for a long time to come.","I know many people have to quit their jobs to take care of a family member, this could be useful for those who don't want to do that.","It seems like an idea that could be beneficial and useful to people.","5","5","5"
"31MCUE39BKY6SOOTUDJP0NQDCXPG3N","3NN44GVSBHALYSD581P8LC82KIEFGM","Rating ideas based on some criteria","In this survey we present a few ideas from a given challenge. We ask you to give a rating to each idea based on some criteria. Our goal is to devise a technique to semi-automatically rate a large set of design ideas.","survey, rating","$1.00","Wed Nov 04 03:04:58 PST 2020","1","BatchId:4240248;OriginalHitTemplateId:928390912;","3600","259200","Wed Nov 11 03:04:58 PST 2020","","","34HJIJKLP68CF1VM9PSWZDHG328V40","A29VL3MZE7YPBZ","Submitted","Wed Nov 04 05:07:38 PST 2020","Wed Nov 04 05:30:15 PST 2020","Sat Nov 07 05:30:15 PST 2020","","","","1357","100% (17/17)","100% (17/17)","0% (0/0)","<h4>Tell us about your work experience:</h4><p>We're a team that all met during an OpenIDEO workshop in Washington DC. We have a caregiver- designer- social worker- professor- etc.</p><h4>What skills- input- or guidance from the OpenIDEO community would be most helpful in building out or refining your idea?</h4><p>We'd love feedback all the different items you'd believe are useful forms of support during a caregiver's journey. Practical tools such as information- resources- etc. Identity tools to help with self-discovery and therapy. Community tools to build a sense of belonging and connection. Hilarious tools to bring light-heartedness and fun to each day.</p><h4>What early- lightweight experiment might you try out in your own community to find out if the idea will meet your expectations?</h4><p>We will speak to various caregivers at different stages of the journey to create a comprehensive list of all the types of items/support that they'd like. We will arrange these items in alignment with a general caregiver journey. We will then prototype the items in the first three boxes in the subscription service to see if they are useful.</p><h4>Who is your idea designed for and how does it better support family caregivers as they care for a loved one with dementia?</h4><p>This is designed for new caregivers and the friends/family that support them to navigate their new normal - a life with caregiving. It's a care package delivered once a month with items that align to the caregiver's needs during different stages of the journey. There are 4 categories of items in every box: Practical- Identity- Community- and Hilarious. These packages can be purchased as a subscription by the caregiver themselves- or as a gift from friends who want to help but don't know how.</p><h4>How long has your idea existed?</h4><p>0-3 months</p><h4>This idea emerged from</h4><p>A group brainstorm An OpenIDEO Outpost or Chapter</p>","3","I think the categories are a nice touch.  It could be pretty easy to get these kinds of items for a box.","I think most people aren't into subscription services as there are too many out there now.","If it's items a caregiver could really use, instead of Dollar Tree items they could get themselves, it could be useful.","4","3","4"
"32TZXEA1OLWU65HUC83535EDO8241W","3NN44GVSBHALYSD581P8LC82KIEFGM","Rating ideas based on some criteria","In this survey we present a few ideas from a given challenge. We ask you to give a rating to each idea based on some criteria. Our goal is to devise a technique to semi-automatically rate a large set of design ideas.","survey, rating","$1.00","Wed Nov 04 03:04:57 PST 2020","1","BatchId:4240248;OriginalHitTemplateId:928390912;","3600","259200","Wed Nov 11 03:04:57 PST 2020","","","3GA6AFUKOP0MF4HY4M69A7Y1HNG3HC","A29VL3MZE7YPBZ","Submitted","Wed Nov 04 06:19:15 PST 2020","Wed Nov 04 07:08:10 PST 2020","Sat Nov 07 07:08:10 PST 2020","","","","2935","100% (17/17)","100% (17/17)","0% (0/0)","<h4>Tell us about your work experience:</h4><p>We are a group of Industrial Design Master students at Eindhoven University of Technology. In the past we had several different internships all over the world.</p><h4>What skills- input- or guidance from the OpenIDEO community would be most helpful in building out or refining your idea?</h4><p>To help us think about ways to produce it at low costs</p><h4>What early- lightweight experiment might you try out in your own community to find out if the idea will meet your expectations?</h4><p>We are currently preparing a user test for people with dementia. We are going to test if the guidance will work as expected.</p><h4>Who is your idea designed for and how does it better support family caregivers as they care for a loved one with dementia?</h4><p>Dressing is a very private experience and you want to keep doing it yourself as long as you can. In order to make dressing easier for people with dementia- we designed a drawer system to help getting dressed by filling it once a week with chosen outfits and pointing out the order in which the clothes need to be put on.This way the care-recipient can stay independent for longer and the caregiver has more time for social activities.</p><h4>How long has your idea existed?</h4><p>0-3 months</p><h4>This idea emerged from</h4><p>A student collaboration</p>","5","I think the idea could be used for a long time to come with anyone who has dementia.","I am sure people with dementia would love this idea, where as normal people wouldn't even think about this being a thing.","It seems like an idea that can easily be done.","5","5","5"
"337F8MIIMZPUZGWCGPZ5P0V3JGW40T","3NN44GVSBHALYSD581P8LC82KIEFGM","Rating ideas based on some criteria","In this survey we present a few ideas from a given challenge. We ask you to give a rating to each idea based on some criteria. Our goal is to devise a technique to semi-automatically rate a large set of design ideas.","survey, rating","$1.00","Wed Nov 04 03:04:57 PST 2020","1","BatchId:4240248;OriginalHitTemplateId:928390912;","3600","259200","Wed Nov 11 03:04:57 PST 2020","","","37Z929RLGAKG4UT8UVOZWY91KXBTS5","A29VL3MZE7YPBZ","Submitted","Wed Nov 04 06:29:22 PST 2020","Wed Nov 04 07:13:20 PST 2020","Sat Nov 07 07:13:20 PST 2020","","","","2638","100% (17/17)","100% (17/17)","0% (0/0)","<h4>Tell us about your work experience:</h4><p>The Therapalz team has experienced the difficulties of caregiving firsthand- watching our grandparents develop memory disorders and move out of their homes and into nursing care facilities. Our team is made up of students in Design- Engineering- and Marketing at the University of Illinois.</p><h4>What skills- input- or guidance from the OpenIDEO community would be most helpful in building out or refining your idea?</h4><p>We are always looking for unique input from present- past- and future caregivers. Whether you are a grandchild or a neighbor of someone with a memory disorder- you know how much the disorder can change the daily life of that individual. We aim to improve the physical and mental well being of everyone involved in the caregiving experience. If you identify as a caregiver and believe Therapalz can make your experience easier- reach out to us at Therapalz@gmail.com and on social media @Therapalz.</p><h4>What early- lightweight experiment might you try out in your own community to find out if the idea will meet your expectations?</h4><p>Therapalz have been designed alongside users with memory disorders as well as their caregivers in both homes and nursing care facilities. To ensure that the Therapal adds value to caregiving experience- we interview caregivers when developing new features- and then cycle-through the user testing process with individuals memory disorders. We can watch the emotions of users- gauging how the Therapal makes them feel when it is introduced to them- and when it responds with a friendly purr.</p><h4>Who is your idea designed for and how does it better support family caregivers as they care for a loved one with dementia?</h4><p>Therapalz makes smart therapeutic companion cats and dogs for individuals with memory disorders. The Therapal recreates the animal assisted therapy experience- providing the same experience as interacting with a real therapy cat or dog. To mimic the experience- the Therapal has a constant heartbeat- lifelike sounds- and responds to user interaction with a purr in both our cats and dogs. The Therapal acts an intervention for caregivers to regain control of the caregiving experience.</p><h4>How long has your idea existed?</h4><p>Over 1 year</p><h4>This idea emerged from</h4><p>A student collaboration</p>","5","It's a good idea that can last a long time, if it is actually helpful to dementia patients.","It's a good idea to use animals to help people with dementia.","You would be helping humans and animals out in the long run.","5","5","5"
"33BFF6QPI1N2PAET9IN7MQC16LEW31","3NN44GVSBHALYSD581P8LC82KIEFGM","Rating ideas based on some criteria","In this survey we present a few ideas from a given challenge. We ask you to give a rating to each idea based on some criteria. Our goal is to devise a technique to semi-automatically rate a large set of design ideas.","survey, rating","$1.00","Wed Nov 04 03:04:56 PST 2020","1","BatchId:4240248;OriginalHitTemplateId:928390912;","3600","259200","Wed Nov 11 03:04:56 PST 2020","","","3MRNMEIQW6IMJS2LOWRJF8DKPH8DLL","A2HM35CWB7IIFM","Submitted","Wed Nov 04 05:53:54 PST 2020","Wed Nov 04 06:06:08 PST 2020","Sat Nov 07 06:06:08 PST 2020","","","","734","100% (8/8)","100% (8/8)","100% (8/8)","<h4>Tell us about your work experience:</h4><p>I am a public health educator. I conduct workshops in care-giving- Alzheimer's disease- and facilitate an Alzheimer's Association caregiver support group. I have been a caregiver for three family members- currently caring for my mother who is in the late stage of Alzheimer's disease.</p><h4>What skills- input- or guidance from the OpenIDEO community would be most helpful in building out or refining your idea?</h4><p>To learn the best methods to incorporate merging the Help U Care Assistant with existing devices.</p><h4>What early- lightweight experiment might you try out in your own community to find out if the idea will meet your expectations?</h4><p>I would host focus groups with caregivers caring for a loved one with dementia to get input on whether they would like to use such a device and rate on a scale basis how they feel about having such a device.</p><h4>Who is your idea designed for and how does it better support family caregivers as they care for a loved one with dementia?</h4><p>The Help U Care Assistant would educate the caregiver about how to deal with behaviors that accompany Alzheimer's disease- such as- resistance- agitation- wandering- resulting in a great reduction of caregiver stress and allowing the care recipient to remain at home- thereby- cutting long-term care costs. The Assistant would be built on top of a device such as the Google Home or Amazon Alexa already existing in millions of homes- making it accessible to many.</p><h4>How long has your idea existed?</h4><p>0-3 months</p><h4>This idea emerged from</h4><p>A group brainstorm</p>","4","The idea reminds me a bit of products like medical bracelets or emergency alerts for elderly patients -- products addressing the aging as well as a medical need combined with a social factor. So, I believe this viability extends to the current idea, but also makes me think it lacks real originality. I expect it would have longevity in the sense that there is no cure at present.","There is a real need for such a product or service due to the aging population and lack of a cure, at present, for Alzheimer's. Caregivers for this population are overburdened and in need of help, which this idea addresses.","It sounds like they are describing an app, and apps are typically affordable to create and supply to customers. There is a lack of detail in the description, however. The idea also mentions focus groups, which are not costly or difficult to assemble.","4","4","3"
"33N1S8XHHMXA925JX1TVX1RMP34Z12","3NN44GVSBHALYSD581P8LC82KIEFGM","Rating ideas based on some criteria","In this survey we present a few ideas from a given challenge. We ask you to give a rating to each idea based on some criteria. Our goal is to devise a technique to semi-automatically rate a large set of design ideas.","survey, rating","$1.00","Wed Nov 04 03:04:59 PST 2020","1","BatchId:4240248;OriginalHitTemplateId:928390912;","3600","259200","Wed Nov 11 03:04:59 PST 2020","","","3LPW2N6LKUEUY5AMI4118JLBPSUU5H","A29VL3MZE7YPBZ","Submitted","Wed Nov 04 08:13:00 PST 2020","Wed Nov 04 08:15:01 PST 2020","Sat Nov 07 08:15:01 PST 2020","","","","121","100% (17/17)","100% (17/17)","0% (0/0)","<h4>Tell us about your work experience:</h4><p>No</p><h4>What skills- input- or guidance from the OpenIDEO community would be most helpful in building out or refining your idea?</h4><p>Makes a secured but affordable security vault/cloud for storage.</p><h4>What early- lightweight experiment might you try out in your own community to find out if the idea will meet your expectations?</h4><p>I tried thisvidea when i have to organize my partners documents.</p><h4>Who is your idea designed for and how does it better support family caregivers as they care for a loved one with dementia?</h4><p>Makes it easier to find who is the resposibke party- legal document Will- poa)- advance directives- deed. Documentis kept secure from unauthorized access.</p><h4>How long has your idea existed?</h4><p>Over 1 year</p><h4>This idea emerged from</h4><p>An Individual</p>","3","It will probably fall to the wayside if you can't make it stand out.","It would depend on how private the cloud storage is.  People don't wait their private documentss stolen by hackers.","It's just as feasible as regular cloud storage, but you need to show what makes it different.","3","3","3"
"341H3G5YF0QA2DK11IPVJW8CKBYZ0Z","3NN44GVSBHALYSD581P8LC82KIEFGM","Rating ideas based on some criteria","In this survey we present a few ideas from a given challenge. We ask you to give a rating to each idea based on some criteria. Our goal is to devise a technique to semi-automatically rate a large set of design ideas.","survey, rating","$1.00","Wed Nov 04 03:04:59 PST 2020","1","BatchId:4240248;OriginalHitTemplateId:928390912;","3600","259200","Wed Nov 11 03:04:59 PST 2020","","","3DUZQ9U6SN0VHMXXZQOEXGXMHILVSH","A29VL3MZE7YPBZ","Submitted","Wed Nov 04 05:58:23 PST 2020","Wed Nov 04 06:44:04 PST 2020","Sat Nov 07 06:44:04 PST 2020","","","","2741","100% (17/17)","100% (17/17)","0% (0/0)","<h4>Tell us about your work experience:</h4><p>Since I am only in the beginning of my college career- I do not have much experience on such subjects.</p><h4>What skills- input- or guidance from the OpenIDEO community would be most helpful in building out or refining your idea?</h4><p>One skill can be sending out the idea to larger populations to get a better representation of how many individuals will be interested in participating in something like this.</p><h4>What early- lightweight experiment might you try out in your own community to find out if the idea will meet your expectations?</h4><p>I can see how many people in my community have a loved one affected by dementia or know others who have and get them to communicate this idea to see if a big percentage of them would be interested in participating in a training process like the one mentioned above.</p><h4>Who is your idea designed for and how does it better support family caregivers as they care for a loved one with dementia?</h4><p>My idea is designed specifically for the family caregivers so that they become more mentally prepared with the progression of the disease. Many caregivers can handle caring for their loved one aside from the obstacles that interfere. However- as the disease advances to its middle stages where behavior becomes more difficult to handle- caregivers may fall in a state of depression and isolation. Since it is nearly impossible to remove the emotional attachment- caregivers tend to become hopeless.</p><h4>How long has your idea existed?</h4><p>0-3 months</p><h4>This idea emerged from</h4><p>An Individual</p>","5","Your inexperience could get you in a lot of trouble, you should find a mentor to help you out.","This is an idea that most people would probably need.  I think it would be very desirable.","I think the idea is doable, but you would need help.","3","3","3"
"34D9ZRXCYR692EW5YSSGC9NM6IBASX","3NN44GVSBHALYSD581P8LC82KIEFGM","Rating ideas based on some criteria","In this survey we present a few ideas from a given challenge. We ask you to give a rating to each idea based on some criteria. Our goal is to devise a technique to semi-automatically rate a large set of design ideas.","survey, rating","$1.00","Wed Nov 04 03:04:57 PST 2020","1","BatchId:4240248;OriginalHitTemplateId:928390912;","3600","259200","Wed Nov 11 03:04:57 PST 2020","","","3V0Z7YWSIZC2CNGZ5B986YKIJOCV24","A29VL3MZE7YPBZ","Submitted","Wed Nov 04 05:07:25 PST 2020","Wed Nov 04 05:21:56 PST 2020","Sat Nov 07 05:21:56 PST 2020","","","","871","100% (17/17)","100% (17/17)","0% (0/0)","<h4>Tell us about your work experience:</h4><p>I am a Creative Director- UX designer and Professor with more than 20 years experience.</p><h4>What skills- input- or guidance from the OpenIDEO community would be most helpful in building out or refining your idea?</h4><p>Front/back end website coding; networking; seed funding.</p><h4>What early- lightweight experiment might you try out in your own community to find out if the idea will meet your expectations?</h4><p>This would be fairly easy to build out in HTML/CSS with a lightweight backend- and test in a local market through social networking and word of mouth.</p><h4>Who is your idea designed for and how does it better support family caregivers as they care for a loved one with dementia?</h4><p>This is design for family caregivers who are under immense financial and emotional duress and have few resources. This solution puts control back into the hands of caregivers by providing access to information and resources- and aims to improve the quality of care services through independent reviews that bring accountability and transparency to the industry.</p><h4>How long has your idea existed?</h4><p>0-3 months</p><h4>This idea emerged from</h4><p>An OpenIDEO Outpost or Chapter</p>","3","If it's worthwhile for people, I could see them being interested.  But if the price is too high, I think people would just find resources on their own.","If it had information a google search did not, it could be worthwhile.","It seems like the idea is pretty doable for someone with computer knowledge.","3","3","3"
