"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.variable_name","Answer.Desirable","Answer.clarityreason","Answer.desirabilityreason","Answer.feasibilereason","Answer.feasible","Answer.overall","Answer.viability","Approve","Reject"
"3YOAVL4CA0TR1122KJ8A8OHCT1G4ZC","37WXWKHWAXZ42XR8HQIA50SY9MGAHH","Rate ideas (dementia) JK","In this survey we present a few ideas from a given challenge. We ask you to give a rating to each idea based on some criteria. Our goal is to devise a technique to semi-automatically rate a large set of design ideas.","survey, rating","$0.00","Tue Sep 22 05:54:44 PDT 2020","1","BatchId:294736;OriginalHitTemplateId:921587278;","1209600","259200","Wed Nov 11 04:54:44 PST 2020","","","3B3WTRP3DCE4FG3W290OQ5E1WX9294","AB3UB7MB7X5R1","Approved","Fri Sep 25 00:45:06 PDT 2020","Fri Sep 25 00:48:45 PDT 2020","Mon Sep 28 00:48:45 PDT 2020","Mon Sep 28 00:49:07 PDT 2020","","","219","100% (24/24)","100% (24/24)","100% (24/24)","<h2>Yeva</h2><p>A single place where all caregivers can share knowledge- and gain value from their collective experiences</p><h4>Who is your idea designed for and how does it better support family caregivers as they care for a loved one with dementia?</h4><p>We use narrative and a community's collective experiences to train / support dementia caregivers</p>","3","It needs to collect an active userbase first before it can be viable. This will take time and effort. After that it needs to be maintained to be kept active.","Desirability depends on the form of this knowledge center. Besides that, there already are different fora of this.","Feasibility depends on the form of this idea, which is not defined.","3","2","3"
"3AFT28WXLFE9A4NA3ZZXMRKREFDOI8","37WXWKHWAXZ42XR8HQIA50SY9MGAHH","Rate ideas (dementia) JK","In this survey we present a few ideas from a given challenge. We ask you to give a rating to each idea based on some criteria. Our goal is to devise a technique to semi-automatically rate a large set of design ideas.","survey, rating","$0.00","Tue Sep 22 05:38:58 PDT 2020","1","BatchId:294736;OriginalHitTemplateId:921587278;","1209600","259200","Wed Nov 11 04:38:58 PST 2020","","","33PPUNGG39H0PR2ULX9O41O2NSOZR6","AB3UB7MB7X5R1","Submitted","Tue Sep 29 00:46:19 PDT 2020","Tue Sep 29 01:08:35 PDT 2020","Fri Oct 02 01:08:35 PDT 2020","","","","1336","100% (24/24)","100% (24/24)","100% (24/24)","<h2>TruSense Gives Caregivers a True Sense of Daily Activities</h2><p>TruSense is family-friendly smart home technology for seniors that brings assurance to loved ones and helps older adults stay in their homes</p><h4>Who is your idea designed for and how does it better support family caregivers as they care for a loved one with dementia?</h4><p>TruSense is ideal for caregivers that cannot be with their loved ones every moment as well as older adults that- despite onset of dementia- lead an active lifestyle- and desire the peace of mind that help is a voice command away. It is a true 24/7 experience that is focused on seniors and their needs. Its ability to access help and communicate activity to others- combined with its sleek- discreet design and long battery life- means there is one less thing to worry about.</p><h4>What early- lightweight experiment might you try out in your own community to find out if the idea will meet your expectations?</h4><p>Ten months ago we started working with just a few seniors where we had direct access that provided us with first hand observations of their life patterns to be certain the system output matched the real world patterns and accurately identified any anomalies that related to potential safety and wellness issues.More recently we extended to a small group of seniors including a program with an independent living facility that provided additional confirmation of the accuracy of TruSense.</p><h4>What skills- input- or guidance from the OpenIDEO community would be most helpful in building out or refining your idea?</h4><p>Guidance on what additional capabilities are needed to assist those suffering from dementia. How can we make TruSense the go-to solution for those with dementia.</p><h4>How long has your idea existed?</h4><p>4 months - 1 year</p><h4>This idea emerged from</h4><p>A group brainstorm</p><h4>Tell us about your work experience:</h4><p>The CEO of TruSense is anentrepreneur that has formed over 20 different companies that served a wide-range purposes and business needs.</p>","2","There is some competition there.","Alarm already exists to contact caregiver. What I gain is that idea should also track the daily activities of the user. But what it does is not described.","The alarm certainly is, the tracking might be more difficult.","3","2","3"
"34OWYT6U3WT63HJ41AGFP1P2JGS9IG","37WXWKHWAXZ42XR8HQIA50SY9MGAHH","Rate ideas (dementia) JK","In this survey we present a few ideas from a given challenge. We ask you to give a rating to each idea based on some criteria. Our goal is to devise a technique to semi-automatically rate a large set of design ideas.","survey, rating","$0.00","Tue Sep 22 05:52:28 PDT 2020","1","BatchId:294736;OriginalHitTemplateId:921587278;","1209600","259200","Wed Nov 11 04:52:28 PST 2020","","","3S96KQ6I9NGA25AQX4PMDO6HNV8TDB","AB3UB7MB7X5R1","Submitted","Mon Sep 28 02:01:16 PDT 2020","Mon Sep 28 02:55:28 PDT 2020","Thu Oct 01 02:55:28 PDT 2020","","","","3252","100% (24/24)","100% (24/24)","100% (24/24)","<h2>Embodying a Person with Alzheimer's in Virtual Reality (VR)</h2><p>Embodying a person with Alzheimer's enables caregivers to understand how the disease affects the brain and behaviors of their loved one.</p><h4>Who is your idea designed for and how does it better support family caregivers as they care for a loved one with dementia?</h4><p>Our idea is designed to help family caregivers understand how Alzheimer's affects the brain- and how that translates into progressive loss of many different functions -- not just memory- but also emotions- attention- communication- facial recognition- auditory processing- and spatial awareness. The ability to understand that their loved one is not behaving normally because they can't- rather than because they won't- is an essential part of becoming a more patient and compassionate caregiver.</p><h4>What early- lightweight experiment might you try out in your own community to find out if the idea will meet your expectations?</h4><p>In 2016- we did a pilot study with a Chicago area medical school. Data showed that The Alfred Lab increased interest in geriatrics- enhanced perspective-taking for medical students- and decreased negative stereotyping of older adults. Because this pilot data showed efficacy- we are now doing another study with a long term care facility- where both of our labs are being used to assess how our labs affect resident care in staff & volunteers- as well as being used for family education of residents.</p><h4>What skills- input- or guidance from the OpenIDEO community would be most helpful in building out or refining your idea?</h4><p>Collaboration is a highly valued part of Embodied Labs company culture. We would love for the OpenIDEO community to be able to give us valuable feedback from our potential end-users -- the family caregivers who need so much support to do what they do everyday. We would love to hear what they need and what they would like to see in a human experience library designed to help them understand the perspectives of their loved ones as they care for them in their journey through dementia.</p><h4>How long has your idea existed?</h4><p>Over 1 year</p><h4>This idea emerged from</h4><p>A group brainstorm A student collaboration An Individual</p><h4>Tell us about your work experience:</h4><p>Embodied Labs has existed as a company since August of 2016. Our co-founders- employees- and advisors have combined expertise and life experience in VR film-making- software development- curriculum design- medical illustration- dementia caregiving- neurology- counseling- and entrepreneurship.</p><h4>How would you describe this idea while in an elevator with someone?</h4><p>Embodied Labs creates immersive virtual reality experiences that allow family care partners to embody a person with Alzheimer's disease (AD). Our most recent VR lab takes the learner on journey through the stages of AD- where they experience the 1st person perspective of someone with AD- interact with their world using their own hands and voice- and learn about what is happening inside the brain.</p><h4>How does your idea demonstrate our Criteria of Accessibility?</h4><p>Our current subscribers purchase VR hardware and a subscription to our software. Embodied Labs is looking for partner who could put investment into putting our software in public libraries- allowing care partners to utilize our content for free. Many public libraries are already investing in VR hardware or have received it from VR companies- making this a realistic model. Also- our long term care customers are already using our software to create programming for resident families and the public.</p><h4>How does your idea demonstrate or plan to demonstrate scalability?</h4><p>The future of hardware is in high fidelity VR as it transitions from desktop to an affordable mobile/wireless solution in 2018 or early 2019. We are building content for where the tech will be in 1-2 years- but are able to implement our idea now to test and optimize its efficacy. The data we are tracking with our current customer channels will allow us to scale to the consumer market when the tech is able to deliver higher quality video- richer interactivity--and deliver it through smart phones.</p><h4>How do you plan to measure the impact of your idea?</h4><p>We took the prototype that we developed for our pilot study and have now begun to measure the impact around two main themes- using the built-in assessments that are part of our application: 1) Personal experience: what have been your experiences caring for someone with Alzheimer's disease? What has been positive? What has been difficult? 2) Disease knowledge: what do you know about Alzheimer's disease? How can learning more about how the disease affects the brain make you a better caregiver?</p><h4>What are your immediate next steps after the Challenge?</h4><p>1) We will use the feedback we gathered this past month and will continue to gather from our pilot long term care facility to launch a full version of our product. 2) We will make another VR lab for our platform that is centered around the topic that our current subscribers voted is the most important to them. 3) We will look for partnerships to get software to care partners into public spaces now- while building a product that will scale well when hi-fidelity hardware is more wireless/mobile.</p>","3","VR use might increase over time. The understanding of the person with dementia stays important.","The ability to get a better understanding of the person with dementia would be very nice. However, there doesn't seem much added value of the VR technology in this. It only seems to make it more expensive and difficult.","Accessibility of VR technology is much more difficult for the average consumer and it is wasteful to buy it for only that purpose.","3","2","4"
"3SA4EMRVJVEGO9IVE9N65NPL2QT0P7","37WXWKHWAXZ42XR8HQIA50SY9MGAHH","Rate ideas (dementia) JK","In this survey we present a few ideas from a given challenge. We ask you to give a rating to each idea based on some criteria. Our goal is to devise a technique to semi-automatically rate a large set of design ideas.","survey, rating","$0.00","Tue Sep 22 05:44:28 PDT 2020","1","BatchId:294736;OriginalHitTemplateId:921587278;","1209600","259200","Wed Nov 11 04:44:28 PST 2020","","","33TIN5LC05MUG1W3VU7JZ9F6BCC9Y0","AB3UB7MB7X5R1","Submitted","Mon Sep 28 03:40:23 PDT 2020","Mon Sep 28 03:44:35 PDT 2020","Thu Oct 01 03:44:35 PDT 2020","","","","252","100% (24/24)","100% (24/24)","100% (24/24)","<h2>Team up with other Dementia caregivers using technology</h2><p>We want to apply new collaboration solutions to empower caregivers to team up- share resources and information and conquer the challenges.</p><h4>Who is your idea designed for and how does it better support family caregivers as they care for a loved one with dementia?</h4><p>Designed for family or professional caregivers as well as the care recipients. When care-giving- people always forget about their own care. With a team- caregivers and loved one(s) share their time to stay connected - make it both social and as part of a treatment plan for everyone. CareExchange platform by CareXc provides advanced features for people to effortlessly combine physical & emotional care for loved ones and self-calf- and socialize to efficiently leverage the shared time.</p><h4>What early- lightweight experiment might you try out in your own community to find out if the idea will meet your expectations?</h4><p>We are in the process of planning a trial of our solution with a local senior community residents and their children to understand the difficulties and benefits of using a team approach. Furthermore- we want to get some validation and feedback on the design of the team-work process.</p><h4>What skills- input- or guidance from the OpenIDEO community would be most helpful in building out or refining your idea?</h4><p>Communication is key in a team-based activity plan.For OpenIDEO community people the following can make this solution stronger as well as increasingly advanced and better going forward: - those who provide advanced communication mechanisms especially those that are instant or the mechanisms that are suitable for different age groups - those who provide content management that can help caregivers' self-care- or better organize CareXC's total care plan - those who provide analytic solutions.</p><h4>How long has your idea existed?</h4><p>Over 1 year</p><h4>This idea emerged from</h4><p>A group brainstorm A student collaboration</p><h4>Tell us about your work experience:</h4><p>I have a PhD in C.S. Twenty+years in hi-tech industry founded two software companies. After struggling to be a good caregiver for three of my loved ones- I founded CareXc to provide a virtual village for other caregivers who are facing similar situations. This solution is an application of CareXc.</p>","2","There are already virtual environments. It needs to stand out to be viable.","Why a virtual environment? Wouldn't a real life meet or even a whatsapp group/ forum be enough for this?","It will be possible, but it seems to be over complicated for its function.","3","2","2"
"3OYHVNTV5TA0GZDY32K9Z7Z46J2OKJ","37WXWKHWAXZ42XR8HQIA50SY9MGAHH","Rate ideas (dementia) JK","In this survey we present a few ideas from a given challenge. We ask you to give a rating to each idea based on some criteria. Our goal is to devise a technique to semi-automatically rate a large set of design ideas.","survey, rating","$0.00","Tue Sep 22 05:39:03 PDT 2020","1","BatchId:294736;OriginalHitTemplateId:921587278;","1209600","259200","Wed Nov 11 04:39:03 PST 2020","","","3Z2R0DQ0JIQLACUDAKGAIJFCNUX2EM","AB3UB7MB7X5R1","Submitted","Mon Sep 28 03:07:29 PDT 2020","Mon Sep 28 03:17:49 PDT 2020","Thu Oct 01 03:17:49 PDT 2020","","","","620","100% (24/24)","100% (24/24)","100% (24/24)","<h2>Easy-to-use tools for people who have cognitive impairment to eat independently.</h2><p>Create user-friendly dining ware set to help people with dementia increase food intake- maintain dignity- and makecaregiving easier.</p><h4>Who is your idea designed for and how does it better support family caregivers as they care for a loved one with dementia?</h4><p>I was inspired by my late grandmother who had dementia. She lost her appetite- ate less then she should- tipped over cups very often- and sometimes refused to eat. The new tableware set can be used to assist our loved ones to eat independently and maintain their dignity. Caregivers will be able to spend less time worrying about loved ones not getting enough nutrition- and also be able to spend less time to feed and clean up after them.</p><h4>What early- lightweight experiment might you try out in your own community to find out if the idea will meet your expectations?</h4><p>I volunteered in several adult day care centers to do first-hand observations on people with dementia. I realize that the key point in making a good product is to design what people want- and not to design what I want. I work with professionals to come up with solutions.</p><h4>What skills- input- or guidance from the OpenIDEO community would be most helpful in building out or refining your idea?</h4><p>I want to learn how to conduct a good evaluation with solid numbers without bias. How to conduct research properly. I am also looking for more resources to push this project to the next level.</p><h4>How long has your idea existed?</h4><p>Over 1 year</p><h4>This idea emerged from</h4><p>An Individual</p><h4>Tell us about your work experience:</h4><p>I m an entrepreneur with a background in ID. I am a dog lover.</p>","5","Eating is an important moment in of our daily life, it will stay. The product stays at its basics and doesn't overcomplicate. The simplicity keeps it viable.","This product will make the user feel more dependent from care. Which seems to be a good thing. If it results into better eating habits needs to be tested, but it seems it will. If they have better eating habits they will definitely be healthier than if they wouldn't.","There is a no spill cup for people with Parkinson. I don't know about other utensils, that needs quite some designing.","4","5","5"
"3THR0FZ95P5B05VGO2WAE7CJVJ7OLM","37WXWKHWAXZ42XR8HQIA50SY9MGAHH","Rate ideas (dementia) JK","In this survey we present a few ideas from a given challenge. We ask you to give a rating to each idea based on some criteria. Our goal is to devise a technique to semi-automatically rate a large set of design ideas.","survey, rating","$0.00","Tue Sep 22 05:39:04 PDT 2020","1","BatchId:294736;OriginalHitTemplateId:921587278;","1209600","259200","Wed Nov 11 04:39:04 PST 2020","","","3R08VXYT7D7MDDDA1WRB0G3K5EO7WN","AB3UB7MB7X5R1","Submitted","Mon Sep 28 03:44:35 PDT 2020","Mon Sep 28 06:43:52 PDT 2020","Thu Oct 01 06:43:52 PDT 2020","","","","10757","100% (24/24)","100% (24/24)","100% (24/24)","<h2>VitalAlly is a virtual health collaboration tool helping families care for their most precious relationships.</h2><p>Our mission is to improve senior health and reduce medical costs through consistent health routine management and care team collaboration.</p><h4>Who is your idea designed for and how does it better support family caregivers as they care for a loved one with dementia?</h4><p>VitalAlly enables patient- families- and caregivers to collaborate to help seniors remain medically compliant and manage chronic diseases so they don’t become life-threatening. The system consists of 1.) a twice-a-day medical routine with reminders and care team alerts- 2.) tracking and reporting health indicators such as sleep and mood and 3.) unique user experiences. These three items combine to benefit families through lowered medical costs and reduced guilt through collaboration.</p><h4>What early- lightweight experiment might you try out in your own community to find out if the idea will meet your expectations?</h4><p>We are starting with a 1-month alpha that includes Leslie and her sister tracking and monitoring their mother's health routines. We will then begin a closed beta with 5 families who provide care for a senior with Alzheimer's and Diabetes. The beta will last 3-months as we track metrics and milestones that validate our mission of increased patient medical compliance and collaboration. Lastly- we will monitor the health changes to further prove our methodology works with other families.</p><h4>What skills- input- or guidance from the OpenIDEO community would be most helpful in building out or refining your idea?</h4><p>We know we need to prove this works with other families. The question is- what are the key metrics to look for? We are currently exploring go-to-market strategies and gaining attention through related topics on social media. We see the OpenIDEO community helping us by identifying strategic partners- identifying future growth techniques- and validating the UX/UI of our mobile app design. Adoption is critical and we know our users need to have an incredible user experience for this to happen.</p><h4>How long has your idea existed?</h4><p>4 months - 1 year</p><h4>This idea emerged from</h4><p>An Individual</p><h4>Tell us about your work experience:</h4><p>Leslie Errington- 20 years executive experience in startups- life sciences- pharma- big data- and a daughter who created the process backing VitalAlly. Matthew Boreen- 15 years experience as a senior technology leader- entrepreneur- app design and development- AI- and machine learning.</p>","3","If it works, tracking health is nice. Especially when the dementia is getting worse","System feels very robotic and impersonal. What are unique user experiences? How it is measured is not stated.","Might be troubling to measure everything and put it together. It is not stated how that is done.","3","2","3"
"31ODACBENUR1PU3MNOLFFYLE2EXQSA","37WXWKHWAXZ42XR8HQIA50SY9MGAHH","Rate ideas (dementia) JK","In this survey we present a few ideas from a given challenge. We ask you to give a rating to each idea based on some criteria. Our goal is to devise a technique to semi-automatically rate a large set of design ideas.","survey, rating","$0.00","Tue Sep 22 05:39:04 PDT 2020","1","BatchId:294736;OriginalHitTemplateId:921587278;","1209600","259200","Wed Nov 11 04:39:04 PST 2020","","","3OXV7EAXLF26IFXH82BHP5SRCAT36X","AB3UB7MB7X5R1","Approved","Wed Sep 23 01:19:38 PDT 2020","Wed Sep 23 01:31:57 PDT 2020","Sat Sep 26 01:31:57 PDT 2020","Sat Sep 26 01:32:07 PDT 2020","","","739","100% (24/24)","100% (24/24)","100% (24/24)","<h2>The Memory Box</h2><p>The personalized Memory Box portrait- games and mementos keeps isolation and loneliness at bay with beautiful and meaningful activity.</p><h4>Who is your idea designed for and how does it better support family caregivers as they care for a loved one with dementia?</h4><p>The Memory Box is designed to be co-created and used by caregivers and loved ones at any time during early to mid-stages (1-5) of disease and kept by the caregiver as a beautiful celebration of the individual NOT the patient. As social interactions and activity require more of our loved ones they retreat. Isolation- boredom and loneliness quickly settle in. But it can still be a magical time- where even complex things loved long ago are possible. The trick: putting these activities at hand.</p><h4>What early- lightweight experiment might you try out in your own community to find out if the idea will meet your expectations?</h4><p>Working with local artists- we can create first boxes with caregivers and their loved one then solicit feedback from the family caregiver- care recipient and visitors.</p><h4>What skills- input- or guidance from the OpenIDEO community would be most helpful in building out or refining your idea?</h4><p>Ideas on how to scale.</p><h4>How long has your idea existed?</h4><p>0-3 months</p><h4>This idea emerged from</h4><p>A group brainstorm</p><h4>Tell us about your work experience:</h4><p>Submitted out of a brainstorming with members of Ossining Innovates</p>","2","Questionable how long the product can be interesting for the users.","Product is still a bit vague. User might not like to be confronted with the fact they have dementia and the lack of social contacts. Games might be a confusing for them.product also requires for the caregiver to know the person with dementia well enough.","Not much details about the form of the product is given. From what it is given, it seems feasible to make and scalable on multiple levels.","5","2","3"
"3SBX2M1TKDZIN91BXNPXHV58OYV4QI","37WXWKHWAXZ42XR8HQIA50SY9MGAHH","Rate ideas (dementia) JK","In this survey we present a few ideas from a given challenge. We ask you to give a rating to each idea based on some criteria. Our goal is to devise a technique to semi-automatically rate a large set of design ideas.","survey, rating","$0.00","Tue Sep 22 05:52:29 PDT 2020","1","BatchId:294736;OriginalHitTemplateId:921587278;","1209600","259200","Wed Nov 11 04:52:29 PST 2020","","","3UOUJI6MTEQ30OUWO9G8CRVBMRJXU0","AB3UB7MB7X5R1","Approved","Fri Sep 25 00:48:45 PDT 2020","Fri Sep 25 00:56:24 PDT 2020","Mon Sep 28 00:56:24 PDT 2020","Mon Sep 28 00:57:07 PDT 2020","","","459","100% (24/24)","100% (24/24)","100% (24/24)","<h2>Care Cart</h2><p>A mobile cart in the home to keep as many items and tools related to caring organized in one place.</p><h4>Who is your idea designed for and how does it better support family caregivers as they care for a loved one with dementia?</h4><p>The cart is primarily used for the family caregiver to assist in daily caring activities by keeping everything organized in one place.It also offers a secondary role to support the loved one with dementia to utilize the cart if they are still able to benefit from its accessibility nearby.Lastly- it also allows the family caregiver to prepare the cart ahead of time to be used by any other person supporting in caring responsibilities such as a personal support worker or other family members.</p><h4>What early- lightweight experiment might you try out in your own community to find out if the idea will meet your expectations?</h4><p>With prototypes in development- we plan to test out a few variations of a Care Cart with actual caregivers and individuals living with dementia.We have already interviewed numerous family caregivers and those with dementia to provide feedback and wants from this cart.This low tech solution will not be difficult to learn from the caregiver or person with dementia.It is their feedback that will be of great value.</p><h4>What skills- input- or guidance from the OpenIDEO community would be most helpful in building out or refining your idea?</h4><p>We are open to any clear examples from situations where this Care Cart could have been useful.Our team is looking to prioritize the challenges that this solution will improve.</p><h4>How long has your idea existed?</h4><p>4 months - 1 year</p><h4>This idea emerged from</h4><p>A group brainstorm An Individual</p><h4>Tell us about your work experience:</h4><p>I am a caregiver to my dad for 10+ years. I have successfully founded numerous small businesses (for profit and not for profit). I advise and present across Canada and internationally on topics such as caregiving- Ageing in Place- and designing assistive technology in the dementia community.</p>","5","The more it will be used, the better the product will be, as it can become a standard for external caregivers.","Might seem useless as first, but with the cart everything is in place in an orderly way. Making it easier for the caregiver to keep track. This would also be great for external support workers. If they go from house to house and every tool is in the same place, it will take away some time and effort for them.Why the form has to be a cart is a bit unclear.","Should be doable. Would be best to implement this via the organizations of the support workers.The only problem will lie in that every patient is different from each other and might need to have different needs. The cart should be able to facilitate that.","4","5","5"
"3QX22DUVOOTQW7MYPQJ39CLGRHUVMX","37WXWKHWAXZ42XR8HQIA50SY9MGAHH","Rate ideas (dementia) JK","In this survey we present a few ideas from a given challenge. We ask you to give a rating to each idea based on some criteria. Our goal is to devise a technique to semi-automatically rate a large set of design ideas.","survey, rating","$0.00","Tue Sep 22 05:39:07 PDT 2020","1","BatchId:294736;OriginalHitTemplateId:921587278;","1209600","259200","Wed Nov 11 04:39:07 PST 2020","","","3HVVDCPGTF4D0G5HT0C0Q9GI5JHYTR","AB3UB7MB7X5R1","Submitted","Tue Sep 29 01:08:36 PDT 2020","Tue Sep 29 01:12:03 PDT 2020","Fri Oct 02 01:12:03 PDT 2020","","","","207","100% (24/24)","100% (24/24)","100% (24/24)","<h2>Therapalz: Smart Therapeutic Companion Animals</h2><p>Therapalz makes smart therapeutic companion animals that make caregiving easier for users with memory disorders as well as their caregivers.</p><h4>Who is your idea designed for and how does it better support family caregivers as they care for a loved one with dementia?</h4><p>Therapalz makes smart therapeutic companion cats and dogs for individuals with memory disorders. The Therapal recreates the animal assisted therapy experience- providing the same experience as interacting with a real therapy cat or dog. To mimic the experience- the Therapal has a constant heartbeat- lifelike sounds- and responds to user interaction with a purr in both our cats and dogs. The Therapal acts an intervention for caregivers to regain control of the caregiving experience.</p><h4>What early- lightweight experiment might you try out in your own community to find out if the idea will meet your expectations?</h4><p>Therapalz have been designed alongside users with memory disorders as well as their caregivers in both homes and nursing care facilities. To ensure that the Therapal adds value to caregiving experience- we interview caregivers when developing new features- and then cycle-through the user testing process with individuals memory disorders. We can watch the emotions of users- gauging how the Therapal makes them feel when it is introduced to them- and when it responds with a friendly purr.</p><h4>What skills- input- or guidance from the OpenIDEO community would be most helpful in building out or refining your idea?</h4><p>We are always looking for unique input from present- past- and future caregivers. Whether you are a grandchild or a neighbor of someone with a memory disorder- you know how much the disorder can change the daily life of that individual. We aim to improve the physical and mental well being of everyone involved in the caregiving experience. If you identify as a caregiver and believe Therapalz can make your experience easier- reach out to us at Therapalz@gmail.com and on social media @Therapalz.</p><h4>How long has your idea existed?</h4><p>Over 1 year</p><h4>This idea emerged from</h4><p>A student collaboration</p><h4>Tell us about your work experience:</h4><p>The Therapalz team has experienced the difficulties of caregiving firsthand- watching our grandparents develop memory disorders and move out of their homes and into nursing care facilities. Our team is made up of students in Design- Engineering- and Marketing at the University of Illinois.</p>","4","There is a lot of competition. Also the robot is update dependant. There have been social robots who stopped living because the company no longer supported them.","Social robots have been proven to work for people with dementia.","Pet robots can be quite expensive.","3","3","3"
"3CKVGCS3PGHD11YN6QR00SUWPA00SN","37WXWKHWAXZ42XR8HQIA50SY9MGAHH","Rate ideas (dementia) JK","In this survey we present a few ideas from a given challenge. We ask you to give a rating to each idea based on some criteria. Our goal is to devise a technique to semi-automatically rate a large set of design ideas.","survey, rating","$0.00","Tue Sep 22 05:44:35 PDT 2020","1","BatchId:294736;OriginalHitTemplateId:921587278;","1209600","259200","Wed Nov 11 04:44:35 PST 2020","","","3TGOYF991YYBJK01J45LSKW7S9AUUD","AB3UB7MB7X5R1","Submitted","Mon Sep 28 02:55:28 PDT 2020","Mon Sep 28 03:07:29 PDT 2020","Thu Oct 01 03:07:29 PDT 2020","","","","721","100% (24/24)","100% (24/24)","100% (24/24)","<h2>Dance4Healing: dance for healthier- happier- and smarter living. Updated 12/26: Deck- Prototype- and Videos: 1.Story. 2.Caregiver Insights.</h2><p>AI-powered tele-exercise live video platform designed to strengthen bonds- stay connected and active- and build healthy habits in a fun way.</p><h4>Who is your idea designed for and how does it better support family caregivers as they care for a loved one with dementia?</h4><p>Our idea is designed for caregivers taking care of a loved one with early and mid-stage dementia. My mother- at age 72- became my caregiver while I was fighting stage IV cancer. During this difficult time- I felt guilty that I made her age a lot- and today I worry more about her as she turns 77- especially recently when I had to take her to the ER and she became hospitalized. This dynamic role shift has enabled me to see how scary and stressful caregiving can be.</p><h4>What early- lightweight experiment might you try out in your own community to find out if the idea will meet your expectations?</h4><p>We conducted >100 interviews and tested our product in elder centers across SF. Our research revealed two most popular activities in elder centers. 1. music and dance- and 2. cross-generation activities. We are applying for Chan Zuckerberg Initiative community fund with two local non-profits to set up a cross-generation program. University AME Zion Church is the oldest African American church in Palo Alto- already offer tech education program. InATalent brings teenagers to dance with seniors.</p><h4>What skills- input- or guidance from the OpenIDEO community would be most helpful in building out or refining your idea?</h4><p>We were amazed by the data in the design brief- especially the personas provided by IDEO.org- and the journey map provided by AgingWellHub. We are excited to see countless great ideas submitted to the site and already see opportunities for potential collaboration. We are grateful that our favorite company- IDEO- has a similar focus that is so close to our heart. We look forward to benefitting from OpenIDEO’s incredible resources and using them to build out and refine our idea.</p><h4>How long has your idea existed?</h4><p>Over 1 year</p><h4>This idea emerged from</h4><p>A student collaboration</p><h4>Tell us about your work experience:</h4><p>I have an extensive background in human-centered design for brands like Yahoo- AT&T- VW- and Sony. Stage IV cancer pushed me to dedicate my life to innovate and improve both patient and caregiver experience. I was also trained in social entrepreneurship at Stanford and Singularity University.</p><h4>How would you describe this idea while in an elevator with someone?</h4><p>Caregiving can be very stressful. Dance4Healing is an AI-powered tele-exercise platform designed to strengthen bonds- stay connected- increase accessibility to group exercise- and build healthy habits in a fun way. Our mission is to reduce caregivers’ stress- combat isolation- and improve both emotional and physical health by bringing dance- community- and cross-generational support to home care.</p><h4>How does your idea demonstrate our Criteria of Accessibility?</h4><p>Dance4Healing is designed for accessibility with a tiered model. Our target customers are Programs of All-Inclusive Care for the Elderly- Medicare Advantage Plans- and Elder Centers. The basic platform with 40 pre-recorded dance videos is $250/month/location. Caregivers can access the platform at elder centers or from home with no charge. Customized content can be created based on their preference to increase engagement. All the programs only need a computer- wifi- and willing participants!</p><h4>How does your idea demonstrate or plan to demonstrate scalability?</h4><p>We are working with OnLok to launch a program designed to reduce anxiety and depression for dementia patients and caregivers. We plan to scale to 233 PACE centers nationwide- serving over 40-000 participants. OnLok founded PACE for the government and is internationally recognized as an eldercare leader. PACE also relieves the burden of caregivers by offering breaks that enable them to better focus on their mental and physical health- and allowing them to spend more time with their families.</p><h4>How do you plan to measure the impact of your idea?</h4><p>Impact will be measured by tracking how many classes caregivers attend- how long they dance- which videos they use- and how they feel before and afterwards. Sensor tracking will be implemented via partnership. Clinical measurements like Zarit Burden Scale Short and CESD-10 has been recommended by our clinical partner- Stanford professor Dolores Thompson- expert on reduce stress- anxiety and depression for dementia family caregivers- a 25 year Geropsychologist and NIH funded researcher.</p><h4>What are your immediate next steps after the Challenge?</h4><p>Our next steps are working with partners and potential funders. 1. OnLok- launch an anxiety and depression reduction program for dementia patients/caregivers. 2. Avenidas- start test the program at their centers. 3. RWJF: advised by program officer Michael Painter to apply for pioneer grant. 4. Moore Foundation: encouraged by President Harvey Fineberg to apply for community health grant. 5. Chan Zuckerberg Fund- launch an intergenerational program pending the result of our grant application.</p>","3","It has some tough competition to stay viable.","How does this idea differentiate themselves from Just Dance? And how will it justify it costs? What does the AI?I think the research is pretty interesting with the dance/music and cross-gen activities. Though I don't see cross-gen activities back in the idea. I want to know how exactly this idea will strengthen bonds.","Product is definitely feasible, but the costs of 250$ per month is very expensive. That would need some good justification.","3","3","3"
